milliseconds since epoch,weight grams float
1689700909324,12.54
1689700909415,12.54
1689700909533,12.54
1689700909624,12.54
1689700909744,12.54
1689700909833,12.54
1689700909925,12.54
1689700910044,12.54
1689700910134,12.53
1689700910193,12.53
1689700910284,12.53
1689700910404,12.53
1689700910495,12.52
1689700910614,12.52
1689700910705,12.52
1689700910795,12.52
1689700910915,12.52
1689700911004,12.52
1689700911096,12.52
1689700911186,12.52
1689700911305,12.53
1689700911458,12.53
1689700911487,12.53
1689700911605,12.53
1689700911696,12.52
1689700911817,12.749999999999998
1689700911907,17.13
1689700912028,17.71
1689700912118,12.889999999999999
1689700912236,12.54
1689700912326,12.53
1689700912417,12.54
1689700912535,12.54
1689700912595,12.54
1689700912687,12.54
1689700912807,12.53
1689700912897,12.54
1689700912988,12.54
1689700913107,12.54
1689700913198,12.54
1689700913289,12.54
1689700913409,12.53
1689700913499,12.53
1689700913589,12.52
1689700913649,12.52
1689700913740,12.51
1689700913858,12.51
1689700914517,0.0
1689700914579,0.0
1689700914667,0.0
1689700914759,0.0
1689700914879,0.0
1689700914966,0.0
1689700915060,0.0
1689700915178,0.0
1689700915270,0.0
1689700915388,0.0
1689700915449,0.0
1689700915539,0.0
1689700915659,0.0
1689700915749,0.0
1689700915868,0.0
1689700915958,0.0
1689700916018,0.0
1689700916196,0.0
1689700916259,0.0
1689700916319,0.0
1689700916439,0.0
1689700916529,0.0
1689700916649,0.0
1689700916739,0.0
1689700916860,0.0
1689700916950,0.0
1689700917070,0.0
1689700917159,0.0
1689700917219,0.0
1689700917311,0.0
1689700917399,0.0
1689700917519,0.0
1689700917610,0.0
1689700917730,0.0
1689700917820,0.0
1689700917915,0.0
1689700918029,0.0
1689700918121,0.0
1689700918241,0.0
1689700918330,0.0
1689700918450,0.0
1689700918511,0.0
1689700918601,0.0
1689700918721,0.0
1689700918812,0.0
1689700918931,0.0
1689700919018,0.0
1689700919111,0.0
1689700919230,0.0
1689700919321,0.0
1689700919411,0.0
1689700919501,0.0
1689700919591,0.0
1689700919711,0.0
1689700919799,0.0
1689700919918,0.0
1689700920010,0.0
1689700920131,0.0
1689700920219,0.0
1689700920279,0.0
1689700920369,0.0
1689700920490,0.0
1689700920578,0.0
1689700920697,0.0
1689700920790,0.0
1689700920908,0.0
1689700920998,0.0
1689700921117,0.0
1689700921180,0.0
1689700921270,0.0
1689700921359,0.0
1689700921479,0.0
1689700921569,0.0
1689700921690,0.0
1689700921778,0.0
1689700921868,0.0
1689700921988,0.0
1689700922079,0.0
1689700922168,0.0
1689700922288,0.0
1689700922378,0.0
1689700922498,0.0
1689700922529,0.0
1689700922648,0.0
1689700922739,0.0
1689700922874,0.0
1689700922950,0.0
1689700923070,0.0
1689700923160,0.0
1689700923279,0.0
1689700923369,0.0
1689700923488,0.0
1689700923520,0.0
1689700923640,0.0
1689700923731,0.0
1689700923821,0.0
1689700923940,0.0
1689700924028,0.0
1689700924150,0.0
1689700924244,0.0
1689700924361,0.0
1689700924448,0.0
1689700924571,0.0
1689700924662,0.0
1689700924749,0.0
1689700924871,0.0
1689700924900,0.0
1689700925018,0.0
1689700925114,0.23999999999999996
1689700925230,1.3699999999999999
1689700925320,2.32
1689700925438,3.1699999999999995
1689700925531,4.159999999999999
1689700925619,5.249999999999999
1689700925740,6.32
1689700925830,7.09
1689700925949,7.609999999999999
1689700926040,8.08
1689700926178,8.669999999999998
1689700926235,9.28
1689700926342,8.76
1689700926433,14.309999999999999
1689700926521,18.14
1689700926640,14.849999999999998
1689700926731,15.489999999999998
1689700926791,20.97
1689700926911,18.32
1689700927002,16.38
1689700927093,18.3
1689700927210,16.909999999999997
1689700927303,14.479999999999999
1689700927422,21.15
1689700927512,25.659999999999997
1689700927631,24.06
1689700927692,21.03
1689700927782,25.96
1689700927906,27.47
1689700927994,24.02
1689700928084,29.099999999999998
1689700928204,31.34
1689700928292,21.97
1689700928383,25.08
1689700928504,33.37
1689700928595,33.37
1689700928684,29.689999999999998
1689700928779,35.879999999999995
1689700928897,39.379999999999995
1689700928984,34.24999999999999
1689700929104,30.419999999999998
1689700929197,40.33
1689700929285,47.129999999999995
1689700929348,41.76
1689700929465,41.239999999999995
1689700929553,46.36999999999999
1689700929672,42.76
1689700929764,35.31
1689700929883,46.04
1689700929973,53.64
1689700930099,50.55
1689700930151,49.3
1689700930242,54.589999999999996
1689700930366,55.41
1689700930454,48.37
1689700930573,53.93999999999999
1689700930668,58.879999999999995
1689700930785,53.07999999999999
1689700930873,48.849999999999994
1689700930969,60.71
1689700931088,67.11
1689700931173,61.48
1689700931270,59.85999999999999
1689700931355,66.76
1689700931448,64.96000000000001
1689700931564,58.1
1689700931656,67.58999999999999
1689700931773,77.28999999999999
1689700931865,86.96
1689700931956,69.99999999999999
1689700932073,68.69
1689700932164,76.94999999999999
1689700932283,76.32
1689700932313,65.88
1689700932432,77.1
1689700932524,82.05
1689700932643,83.02
1689700932733,78.8
1689700932875,83.15
1689700932944,85.57999999999998
1689700933065,76.42
1689700933159,80.39999999999999
1689700933215,90.13
1689700933309,91.25999999999999
1689700933427,76.62999999999998
1689700933513,85.21999999999997
1689700933604,96.10999999999999
1689700933728,102.28999999999998
1689700933815,94.80999999999997
1689700933935,96.28999999999998
1689700934029,102.53999999999998
1689700934115,97.09999999999998
1689700934235,94.39999999999998
1689700934329,102.31999999999998
1689700934413,108.74999999999999
1689700934535,101.40999999999998
1689700934622,103.08999999999999
1689700934747,107.64999999999998
1689700934773,106.64999999999998
1689700934898,99.75999999999999
1689700934983,107.67999999999998
1689700935073,110.76999999999998
1689700935197,112.29999999999998
1689700935283,115.75999999999998
1689700935402,124.73999999999997
1689700935496,118.15999999999997
1689700935615,115.48999999999998
1689700935706,117.64999999999998
1689700935797,119.47999999999998
1689700935915,110.13999999999997
1689700936003,113.07999999999998
1689700936143,121.90999999999997
1689700936183,126.24
1689700936273,129.86999999999998
1689700936392,127.29999999999997
1689700936482,128.26999999999995
1689700936573,129.53999999999996
1689700936692,137.93999999999994
1689700936783,134.65999999999997
1689700936903,130.37999999999997
1689700936993,135.37999999999997
1689700937113,157.31999999999996
1689700937142,158.08999999999995
1689700937263,134.97999999999996
1689700937351,136.18999999999997
1689700937442,138.98999999999998
1689700937561,138.16999999999996
1689700937652,135.04999999999998
1689700937773,137.68999999999994
1689700937863,142.54999999999995
1689700937987,148.75999999999996
1689700938042,149.32999999999996
1689700938133,156.43999999999997
1689700938257,152.89999999999995
1689700938344,148.03999999999996
1689700938464,148.46999999999997
1689700938558,149.45999999999995
1689700938675,150.63999999999996
1689700938763,152.02999999999997
1689700938885,153.30999999999997
1689700938977,154.56999999999996
1689700939063,155.53999999999996
1689700939183,156.42999999999995
1689700939275,157.26999999999995
1689700939336,158.08999999999995
1689700939428,158.95999999999995
1689700939515,160.02999999999994
1689700939635,161.46999999999997
1689700939729,162.75999999999996
1689700939846,164.12999999999997
1689700939933,165.36999999999995
1689700940053,166.43999999999997
1689700940146,167.31999999999996
1689700940232,168.05999999999995
1689700940351,168.70999999999998
1689700940446,169.50999999999996
1689700940563,170.63999999999996
1689700940652,171.95999999999998
1689700940713,173.44999999999996
1689700940831,174.83999999999997
1689700940922,175.82999999999996
1689700941015,176.78999999999996
1689700941132,177.60999999999996
1689700941222,178.42999999999995
1689700941316,179.32999999999996
1689700941433,180.46999999999997
1689700941522,181.86999999999998
1689700941617,183.24999999999997
1689700941734,184.65999999999997
1689700941823,185.74999999999997
1689700941942,186.72999999999996
1689700942035,187.81999999999996
1689700942091,188.79999999999995
1689700942184,189.60999999999996
1689700942271,190.64
1689700942390,192.0
1689700942485,193.36
1689700942602,194.70999999999998
1689700942691,195.80999999999997
1689700942811,196.73999999999998
1689700942903,197.52999999999997
1689700942992,198.29
1689700943112,198.99
1689700943204,199.92999999999998
1689700943321,201.17999999999998
1689700943413,202.43999999999994
1689700943504,203.75999999999996
1689700943560,204.88999999999996
1689700943656,205.67999999999998
1689700943772,206.38999999999996
1689700943862,207.14999999999998
1689700943982,207.85999999999996
1689700944072,208.84999999999994
1689700944192,210.05999999999997
1689700944281,211.32999999999996
1689700944372,212.33999999999997
1689700944491,213.27999999999997
1689700944578,213.87999999999997
1689700944672,214.48999999999995
1689700944790,215.17999999999995
1689700944877,215.73999999999995
1689700944974,216.48999999999995
1689700945090,217.48999999999995
1689700945178,218.39999999999995
1689700945274,219.14999999999995
1689700945391,219.67999999999995
1689700945450,220.07999999999996
1689700945541,220.53999999999996
1689700945657,220.83999999999995
1689700945748,221.20999999999995
1689700945839,221.80999999999995
1689700945958,222.43999999999997
1689700946048,223.11999999999995
1689700946172,223.58999999999995
1689700946258,223.77999999999994
1689700946377,223.80999999999995
1689700946466,224.01999999999995
1689700946527,224.24999999999994
1689700946618,224.58999999999995
1689700946737,224.88999999999996
1689700946826,225.21999999999994
1689700946918,225.46999999999994
1689700947037,225.59999999999997
1689700947128,225.89999999999995
1689700947250,226.22999999999996
1689700947338,226.56999999999996
1689700947460,227.13999999999996
1689700947549,227.65999999999997
1689700947638,228.11999999999995
1689700947757,228.57999999999996
1689700947866,228.82999999999996
1689700947940,228.79999999999995
1689700948030,228.77999999999994
1689700948150,228.75999999999996
1689700948240,228.75999999999996
1689700948360,228.75999999999996
1689700948451,228.65999999999997
1689700948539,228.68999999999994
1689700948630,228.68999999999994
1689700948748,228.69999999999996
1689700948838,228.70999999999995
1689700948929,228.65999999999997
1689700949049,228.65999999999997
1689700949079,228.67999999999995
1689700949201,228.67999999999995
1689700949291,228.68999999999994
1689700949410,228.68999999999994
1689700949500,228.68999999999994
1689700949618,228.69999999999996
1689700949708,228.69999999999996
1689700949801,228.69999999999996
1689700949919,228.70999999999995
1689700950009,228.70999999999995
1689700950129,228.70999999999995
